"Name","State","Notes","User","Tags","Created","Runtime","Sweep","embed_dim","generate_graph","hidden_channels","model","num_layers","heads","best_val_loss","graph_generation","train_loss","trained_epochs","val_loss"
"soft-sweep-302","finished","-","feik","","2023-09-02T04:49:38.000Z","2322","ca4ndneu","5","100","128","ResGnn","2","2","0.8152470468532427","max_dist","0.7668107880486382","111","0.8306163133839845"
"royal-sweep-301","finished","-","feik","","2023-09-02T04:48:22.000Z","1384","ca4ndneu","5","100","128","ResGnn","1","2","0.813146467548114","max_dist","0.8017025704506888","76","0.849068203085496"
"rare-sweep-300","finished","-","feik","","2023-09-02T04:46:48.000Z","1793","ca4ndneu","5","100","64","ResGnn","3","2","0.8254515578153105","max_dist","0.7877642210060951","59","0.8377643506988707"
"dainty-sweep-299","finished","-","feik","","2023-09-02T04:40:19.000Z","2064","ca4ndneu","5","100","64","ResGnn","2","2","0.8158230295294359","max_dist","0.7705319600396561","111","0.8880492173635912"
"desert-sweep-298","finished","-","feik","","2023-09-02T04:36:39.000Z","2203","ca4ndneu","5","100","64","ResGnn","1","2","0.8014464793940307","max_dist","0.7852634762763475","132","0.8415652937568695"
"resilient-sweep-297","finished","-","feik","","2023-09-02T04:08:23.000Z","3513","ca4ndneu","5","100","512","ResGnn","3","1","0.8255432826257034","max_dist","0.7582171422170927","57","0.8613759515784946"
"solar-sweep-296","finished","-","feik","","2023-09-02T03:57:34.000Z","3115","ca4ndneu","5","100","512","ResGnn","2","1","0.8134927612519547","max_dist","0.7727410850115611","68","0.9311696037473416"
"effortless-sweep-295","finished","-","feik","","2023-09-02T03:57:23.000Z","3053","ca4ndneu","5","100","512","ResGnn","1","1","0.8301745668701503","max_dist","0.7673766957012336","109","0.8380483766789493"
"chocolate-sweep-294","finished","-","feik","","2023-09-02T03:54:28.000Z","3135","ca4ndneu","5","100","256","ResGnn","3","1","0.8164088827819221","max_dist","0.7765321853036564","79","0.8429074166791712"
"mild-sweep-293","finished","-","feik","","2023-09-02T03:52:36.000Z","2859","ca4ndneu","5","100","256","ResGnn","2","1","0.8167983083385724","max_dist","0.7692860181925484","96","0.8363019924389986"
"major-sweep-292","finished","-","feik","","2023-09-02T03:46:26.000Z","1309","ca4ndneu","5","100","256","ResGnn","1","1","0.8211783329959914","max_dist","0.7954651644005155","68","0.8333915287326918"
"super-sweep-291","finished","-","feik","","2023-09-02T03:43:05.000Z","3206","ca4ndneu","5","100","128","ResGnn","3","1","0.8248617385215911","max_dist","0.7508168358624515","130","0.8967840484008488"
"still-sweep-290","finished","-","feik","","2023-09-02T03:38:12.000Z","1153","ca4ndneu","5","100","128","ResGnn","2","1","0.8285401881919077","max_dist","0.7863194030043074","84","0.8429180793140245"
"usual-sweep-289","finished","-","feik","","2023-09-02T03:38:01.000Z","1154","ca4ndneu","5","100","128","ResGnn","1","1","0.8136149003100489","max_dist","0.7799774150336146","111","0.8294190503391824"
"different-sweep-288","finished","-","feik","","2023-09-02T03:34:46.000Z","1178","ca4ndneu","5","100","64","ResGnn","3","1","0.8276256130146886","max_dist","0.804559392700577","65","0.8430646866206595"
"stellar-sweep-287","finished","-","feik","","2023-09-02T03:25:21.000Z","1626","ca4ndneu","5","100","64","ResGnn","2","1","0.8146337181683114","max_dist","0.7894247691840985","131","0.8191505096175454"
"fluent-sweep-286","finished","-","feik","","2023-09-02T03:14:03.000Z","1936","ca4ndneu","5","100","64","ResGnn","1","1","0.8104018370624587","max_dist","0.8024733003156319","157","0.8302292739920937"
"trim-sweep-285","finished","-","feik","","2023-09-02T03:13:16.000Z","1780","ca4ndneu","5","50","512","ResGnn","3","2","0.824599399962444","max_dist","0.7811255988916515","45","0.8425376623986738"
"brisk-sweep-284","finished","-","feik","","2023-09-02T03:02:37.000Z","2116","ca4ndneu","5","50","512","ResGnn","2","2","0.8191386774123421","max_dist","0.7539127841631069","73","0.8353043440773553"
"clean-sweep-283","finished","-","feik","","2023-09-02T03:02:12.000Z","1946","ca4ndneu","5","50","512","ResGnn","1","2","0.8038773954150233","max_dist","0.7719956199202556","122","0.8531424384814478"
"breezy-sweep-282","finished","-","feik","","2023-09-02T03:00:20.000Z","2266","ca4ndneu","5","50","256","ResGnn","3","2","0.8294987319015231","max_dist","0.7477764082683144","84","0.8331346378967225"
"sandy-sweep-281","finished","-","feik","","2023-09-02T02:59:08.000Z","1567","ca4ndneu","5","50","256","ResGnn","2","2","0.8160602467804559","max_dist","0.7831836218203665","65","0.8334915399551391"
"vague-sweep-280","finished","-","feik","","2023-09-02T02:57:52.000Z","966","ca4ndneu","5","50","256","ResGnn","1","2","0.8167045397249606","max_dist","0.7889216348269916","76","0.8284208955029725"
"vague-sweep-279","finished","-","feik","","2023-09-02T02:53:24.000Z","1184","ca4ndneu","5","50","128","ResGnn","3","2","0.8205912010000629","max_dist","0.762568904042809","71","0.8414920999127414"
"clean-sweep-278","finished","-","feik","","2023-09-02T02:49:05.000Z","804","ca4ndneu","5","50","128","ResGnn","2","2","0.8218815648037454","max_dist","0.7731843147860382","80","0.8473349874198672"
"curious-sweep-277","finished","-","feik","","2023-09-02T02:46:22.000Z","831","ca4ndneu","5","50","128","ResGnn","1","2","0.8267478301591081","max_dist","0.7779401096938596","128","0.8837403439721571"
"elated-sweep-276","finished","-","feik","","2023-09-02T02:43:11.000Z","952","ca4ndneu","5","50","64","ResGnn","3","2","0.8372172751916727","max_dist","0.748061440190621","99","0.8781839869710296"
"fresh-sweep-275","finished","-","feik","","2023-09-02T02:38:46.000Z","1138","ca4ndneu","5","50","64","ResGnn","2","2","0.8266083001148088","max_dist","0.8011601287920642","75","0.8411777838416722"
"dulcet-sweep-274","finished","-","feik","","2023-09-02T02:37:46.000Z","674","ca4ndneu","5","50","64","ResGnn","1","2","0.8295053038201313","max_dist","0.7979816061186125","95","0.8510085719376214"
"deep-sweep-273","finished","-","feik","","2023-09-02T02:36:20.000Z","1546","ca4ndneu","5","50","512","ResGnn","3","1","0.8272644561741191","max_dist","0.7421087506823065","75","0.8403867827102601"
"jumping-sweep-272","finished","-","feik","","2023-09-02T02:34:43.000Z","1114","ca4ndneu","5","50","512","ResGnn","2","1","0.8182519411381054","max_dist","0.7816701024503944","61","0.8412049191742547"
"wise-sweep-271","finished","-","feik","","2023-09-02T02:32:18.000Z","648","ca4ndneu","5","50","512","ResGnn","1","1","0.8357526393275958","max_dist","0.7872038031013593","55","0.8578850230209442"
"skilled-sweep-270","finished","-","feik","","2023-09-02T02:32:03.000Z","854","ca4ndneu","5","50","256","ResGnn","3","1","0.8298015762223556","max_dist","0.7742374570134943","66","0.863309506182614"
"skilled-sweep-269","finished","-","feik","","2023-09-02T02:25:05.000Z","754","ca4ndneu","5","50","256","ResGnn","2","1","0.8169021581001432","max_dist","0.7719765232072622","80","0.8693146666048073"
"divine-sweep-268","finished","-","feik","","2023-09-02T02:25:03.000Z","818","ca4ndneu","5","50","256","ResGnn","1","1","0.8222483478044804","max_dist","0.7790651060895835","135","0.8408697894910578"
"fallen-sweep-267","finished","-","feik","","2023-09-02T02:22:27.000Z","824","ca4ndneu","5","50","128","ResGnn","3","1","0.8164667028212265","max_dist","0.7859627074979367","95","0.825189900657405"
"peach-sweep-266","finished","-","feik","","2023-09-02T02:21:20.000Z","638","ca4ndneu","5","50","128","ResGnn","2","1","0.8268923242101556","max_dist","0.8023239974287575","84","0.8368209579245375"
"blooming-sweep-265","finished","-","feik","","2023-09-02T02:19:36.000Z","754","ca4ndneu","5","50","128","ResGnn","1","1","0.8279867382859996","max_dist","0.7916941929328059","140","0.8438238714994649"
"denim-sweep-264","finished","-","feik","","2023-09-02T02:17:14.000Z","1042","ca4ndneu","5","50","64","ResGnn","3","1","0.8232680391417191","max_dist","0.7876969866529147","114","0.8516729028799789"
"warm-sweep-263","finished","-","feik","","2023-09-02T02:09:44.000Z","912","ca4ndneu","5","50","64","ResGnn","2","1","0.8191920013766986","max_dist","0.8026302295524613","106","0.8514216820713089"
"deep-sweep-262","finished","-","feik","","2023-09-02T02:06:11.000Z","1125","ca4ndneu","5","50","64","ResGnn","1","1","0.8234367756975498","max_dist","0.7968195924136185","132","0.8346158067699477"
"true-sweep-261","finished","-","feik","","2023-09-02T02:05:34.000Z","1004","ca4ndneu","5","30","512","ResGnn","3","2","0.8255052935935763","max_dist","0.7802322242936691","47","0.826214833881544"
"glorious-sweep-260","finished","-","feik","","2023-09-02T02:04:04.000Z","928","ca4ndneu","5","30","512","ResGnn","2","2","0.807671922563093","max_dist","0.7928428128871747","63","0.8226624798397772"
"volcanic-sweep-259","finished","-","feik","","2023-09-02T02:02:24.000Z","1127","ca4ndneu","5","30","512","ResGnn","1","2","0.8207517677616225","max_dist","0.7611369679575534","139","0.8492729779288702"
"absurd-sweep-258","finished","-","feik","","2023-09-02T02:00:37.000Z","988","ca4ndneu","5","30","256","ResGnn","3","2","0.830658986068997","max_dist","0.7630517622745308","64","0.8491196380302369"
"floral-sweep-257","finished","-","feik","","2023-09-02T01:56:14.000Z","590","ca4ndneu","5","30","256","ResGnn","2","2","0.8086794999041577","max_dist","0.7841077262379735","58","0.8151025731101809"
"swept-sweep-256","finished","-","feik","","2023-09-02T01:56:05.000Z","474","ca4ndneu","5","30","256","ResGnn","1","2","0.828790618308448","max_dist","0.7965782934141636","69","0.8347472215358448"
"gentle-sweep-255","finished","-","feik","","2023-09-02T01:55:05.000Z","870","ca4ndneu","5","30","128","ResGnn","3","2","0.8147226462722296","max_dist","0.7680650642195647","86","0.8310272564058718"
"radiant-sweep-254","finished","-","feik","","2023-09-02T01:54:05.000Z","494","ca4ndneu","5","30","128","ResGnn","2","2","0.8251692992425248","max_dist","0.8016639703383504","53","0.8300825991649402"
"golden-sweep-253","finished","-","feik","","2023-09-02T01:52:38.000Z","473","ca4ndneu","5","30","128","ResGnn","1","2","0.8339039726690812","max_dist","0.7938329625468683","81","0.8462692627322532"
"blooming-sweep-252","finished","-","feik","","2023-09-02T01:50:39.000Z","888","ca4ndneu","5","30","64","ResGnn","3","2","0.8182495324979187","max_dist","0.7753882609021356","103","0.8433600511475514"
"devout-sweep-251","finished","-","feik","","2023-09-02T01:45:52.000Z","614","ca4ndneu","5","30","64","ResGnn","2","2","0.8156547592091467","max_dist","0.7942069550763311","88","0.8309118596461451"
"bright-sweep-250","finished","-","feik","","2023-09-02T01:42:47.000Z","674","ca4ndneu","5","30","64","ResGnn","1","2","0.8342004126239672","max_dist","0.8275515671276055","71","0.8614848326317407"
"spring-sweep-249","finished","-","feik","","2023-09-02T01:41:07.000Z","833","ca4ndneu","5","30","512","ResGnn","3","1","0.8160564104087739","max_dist","0.7579972788871998","70","0.8389998939197525"
"confused-sweep-248","finished","-","feik","","2023-09-02T01:41:00.000Z","901","ca4ndneu","5","30","512","ResGnn","2","1","0.8204506893402974","max_dist","0.7512242313495996","101","0.8754437100745943"
"woven-sweep-247","finished","-","feik","","2023-09-02T01:40:22.000Z","612","ca4ndneu","5","30","512","ResGnn","1","1","0.8194751682017631","max_dist","0.7991534945461359","72","0.8199426177933282"
"astral-sweep-246","finished","-","feik","","2023-09-02T01:37:03.000Z","929","ca4ndneu","5","30","256","ResGnn","3","1","0.8219297564547995","max_dist","0.7566665604655651","79","0.8337090407435602"
"celestial-sweep-245","finished","-","feik","","2023-09-02T01:32:26.000Z","506","ca4ndneu","5","30","256","ResGnn","2","1","0.833468664587722","max_dist","0.7845898375440862","71","0.8772628750725697"
"royal-sweep-244","finished","-","feik","","2023-09-02T01:31:41.000Z","560","ca4ndneu","5","30","256","ResGnn","1","1","0.810867070916142","max_dist","0.7947511916853617","115","0.8231104718131039"
"glowing-sweep-243","finished","-","feik","","2023-09-02T01:29:09.000Z","812","ca4ndneu","5","30","128","ResGnn","3","1","0.8210473464411709","max_dist","0.7760627163341637","111","0.8434524318446284"
"lyric-sweep-242","finished","-","feik","","2023-09-02T01:23:15.000Z","546","ca4ndneu","5","30","128","ResGnn","2","1","0.8155202162595606","max_dist","0.7904045084641443","96","0.8400260419242467"
"good-sweep-241","finished","-","feik","","2023-09-02T01:20:09.000Z","532","ca4ndneu","5","30","128","ResGnn","1","1","0.8221789627207127","max_dist","0.8055461185928895","131","0.8350221280052728"
"daily-sweep-240","finished","-","feik","","2023-09-02T01:17:27.000Z","847","ca4ndneu","5","30","64","ResGnn","3","1","0.8335028142797146","max_dist","0.794818482629998","123","0.8422650363134301"
"jumping-sweep-239","finished","-","feik","","2023-09-02T01:07:07.000Z","1989","ca4ndneu","5","30","64","ResGnn","2","1","0.8267653271143616","max_dist","0.8183494003714229","101","0.8550259076795088"
"fluent-sweep-238","finished","-","feik","","2023-09-02T01:06:07.000Z","1022","ca4ndneu","5","30","64","ResGnn","1","1","0.8192573767876907","max_dist","0.8171640413255676","130","0.8314987937687885"
"firm-sweep-237","finished","-","feik","","2023-09-02T01:06:06.000Z","2381","ca4ndneu","5","10","512","ResGnn","3","2","0.8324350754734084","nearest_k","0.7538947784442409","57","0.8386303293846341"
"wild-sweep-236","finished","-","feik","","2023-09-02T01:03:22.000Z","2013","ca4ndneu","5","10","512","ResGnn","2","2","0.8211499437041905","nearest_k","0.7557596801267668","59","0.8373479412949604"
"glad-sweep-235","finished","-","feik","","2023-09-02T00:55:49.000Z","1455","ca4ndneu","5","10","512","ResGnn","1","2","0.8252046165730171","nearest_k","0.7785704624910239","95","0.8921144040676916"
"snowy-sweep-234","finished","-","feik","","2023-09-02T00:54:38.000Z","1364","ca4ndneu","5","10","256","ResGnn","3","2","0.8257404660990115","nearest_k","0.7685650669944607","54","0.8353745436479922"
"worthy-sweep-233","finished","-","feik","","2023-09-02T00:47:34.000Z","1165","ca4ndneu","5","10","256","ResGnn","2","2","0.8286427212798078","nearest_k","0.7602056817295302","64","0.8627169494101181"
"morning-sweep-232","finished","-","feik","","2023-09-02T00:46:03.000Z","1198","ca4ndneu","5","10","256","ResGnn","1","2","0.8236400739006374","nearest_k","0.7807697043285802","101","0.8475275429812344"
"astral-sweep-231","finished","-","feik","","2023-09-02T00:44:21.000Z","1299","ca4ndneu","5","10","128","ResGnn","3","2","0.828224070599899","nearest_k","0.7855505148569742","66","0.8523478843006692"
"lunar-sweep-230","finished","-","feik","","2023-09-02T00:43:34.000Z","1180","ca4ndneu","5","10","128","ResGnn","2","2","0.8300200288945978","nearest_k","0.7524002846948343","97","0.9019563518022832"
"sparkling-sweep-229","finished","-","feik","","2023-09-02T00:38:05.000Z","987","ca4ndneu","5","10","128","ResGnn","1","2","0.8122687408575427","nearest_k","0.8046272121460077","75","0.8343449785775346"
"stellar-sweep-228","finished","-","feik","","2023-09-02T00:34:27.000Z","780","ca4ndneu","5","10","64","ResGnn","3","2","0.8159515050560118","nearest_k","0.7992937177843392","81","0.8315837831836445"
"classic-sweep-227","finished","-","feik","","2023-09-02T00:33:57.000Z","722","ca4ndneu","5","10","64","ResGnn","2","2","0.8262328378296653","nearest_k","0.7934931665423546","91","0.886485210096412"
"dauntless-sweep-226","finished","-","feik","","2023-09-02T00:32:50.000Z","638","ca4ndneu","5","10","64","ResGnn","1","2","0.8070595488717904","nearest_k","0.8053884346463794","109","0.8139657525676983"
"worthy-sweep-225","finished","-","feik","","2023-09-02T00:32:19.000Z","1402","ca4ndneu","5","10","512","ResGnn","3","1","0.8208157400839885","nearest_k","0.7880558127977774","60","0.8746355090687868"
"dashing-sweep-224","finished","-","feik","","2023-09-02T00:18:07.000Z","1567","ca4ndneu","5","10","512","ResGnn","2","1","0.8246494337032906","nearest_k","0.7519071214509173","102","0.8377139402001271"
"copper-sweep-223","finished","-","feik","","2023-09-02T00:16:52.000Z","1268","ca4ndneu","5","10","512","ResGnn","1","1","0.8189101655021487","nearest_k","0.7754053848865724","119","0.8404243240714544"
"silvery-sweep-222","finished","-","feik","","2023-09-02T00:16:07.000Z","995","ca4ndneu","5","10","256","ResGnn","3","1","0.82341343136173","nearest_k","0.7919119386499716","63","0.8482222236663457"
"dauntless-sweep-221","finished","-","feik","","2023-09-02T00:15:45.000Z","1113","ca4ndneu","5","10","256","ResGnn","2","1","0.8232868025425395","nearest_k","0.7757890727910448","101","0.84253950189696"
"hardy-sweep-220","finished","-","feik","","2023-09-02T00:14:55.000Z","1035","ca4ndneu","5","10","256","ResGnn","1","1","0.8269303476857573","nearest_k","0.7828646000590432","107","0.8420838438946268"
"exalted-sweep-219","finished","-","feik","","2023-09-02T00:14:29.000Z","1162","ca4ndneu","5","10","128","ResGnn","3","1","0.8295032769794992","nearest_k","0.7710660733066778","100","0.8699801007278352"
"good-sweep-218","finished","-","feik","","2023-09-02T00:06:42.000Z","557","ca4ndneu","5","10","128","ResGnn","2","1","0.8335704585780268","nearest_k","0.7988193523513448","76","0.8589951109509223"
"graceful-sweep-217","finished","-","feik","","2023-09-02T00:03:57.000Z","624","ca4ndneu","5","10","128","ResGnn","1","1","0.8243925726932028","nearest_k","0.800727537960175","113","0.829443636430582"
"cool-sweep-216","finished","-","feik","","2023-09-01T23:57:14.000Z","1171","ca4ndneu","5","10","64","ResGnn","3","1","0.8292382885816069","nearest_k","0.8081876441263537","71","0.8487667917734079"
"drawn-sweep-215","finished","-","feik","","2023-09-01T23:57:09.000Z","1107","ca4ndneu","5","10","64","ResGnn","2","1","0.8174840643943063","nearest_k","0.7987017259276371","143","0.8227009177207947"
"logical-sweep-214","finished","-","feik","","2023-09-01T23:55:22.000Z","1165","ca4ndneu","5","10","64","ResGnn","1","1","0.8223699539546439","nearest_k","0.822330699775519","110","0.8307362186107711"
"wobbly-sweep-213","finished","-","feik","","2023-09-01T23:52:08.000Z","1553","ca4ndneu","5","5","512","ResGnn","3","2","0.8306418437731596","nearest_k","0.7181183107593551","80","0.8723961690669003"
"vital-sweep-212","finished","-","feik","","2023-09-01T23:43:57.000Z","1190","ca4ndneu","5","5","512","ResGnn","2","2","0.8177941160710904","nearest_k","0.779229600282642","53","0.8490544414331791"
"warm-sweep-211","finished","-","feik","","2023-09-01T23:43:16.000Z","831","ca4ndneu","5","5","512","ResGnn","1","2","0.8102203219304442","nearest_k","0.8164798178881203","60","0.8158375562886475"
"smart-sweep-210","finished","-","feik","","2023-09-01T23:43:02.000Z","1414","ca4ndneu","5","5","256","ResGnn","3","2","0.815843606749071","nearest_k","0.7447674881162739","85","0.827361605525488"
"rose-sweep-209","finished","-","feik","","2023-09-01T23:42:21.000Z","774","ca4ndneu","5","5","256","ResGnn","2","2","0.8128453718343742","nearest_k","0.8022611215592937","54","0.8165278631707896"
"revived-sweep-208","finished","-","feik","","2023-09-01T23:40:27.000Z","696","ca4ndneu","5","5","256","ResGnn","1","2","0.8232143156613286","nearest_k","0.787659143384599","78","0.8546931037789748"
"northern-sweep-207","finished","-","feik","","2023-09-01T23:39:40.000Z","1044","ca4ndneu","5","5","128","ResGnn","3","2","0.8237241696934455","nearest_k","0.7825984054957646","64","0.8948155545434462"
"misunderstood-sweep-206","finished","-","feik","","2023-09-01T23:32:40.000Z","618","ca4ndneu","5","5","128","ResGnn","2","2","0.8343532857216394","nearest_k","0.7767229730232946","76","0.8447562881138013"
"spring-sweep-205","finished","-","feik","","2023-09-01T23:28:47.000Z","861","ca4ndneu","5","5","128","ResGnn","1","2","0.8211902268319262","nearest_k","0.7986043773870082","93","0.8324937788394129"
"jolly-sweep-204","finished","-","feik","","2023-09-01T23:28:32.000Z","919","ca4ndneu","5","5","64","ResGnn","3","2","0.8346397184100547","nearest_k","0.7737288871773171","114","0.8508946318400236"
"sweepy-sweep-203","finished","-","feik","","2023-09-01T23:27:20.000Z","731","ca4ndneu","5","5","64","ResGnn","2","2","0.8244086803654909","nearest_k","0.7915872676300965","111","0.8299962346732852"
"serene-sweep-202","finished","-","feik","","2023-09-01T23:23:09.000Z","562","ca4ndneu","5","5","64","ResGnn","1","2","0.8288206442071515","nearest_k","0.7945923574539534","103","0.8346872713726029"
"atomic-sweep-201","finished","-","feik","","2023-09-01T23:21:57.000Z","1215","ca4ndneu","5","5","512","ResGnn","3","1","0.8181485556331076","nearest_k","0.772674389736724","83","0.8498970475121449"
"driven-sweep-200","finished","-","feik","","2023-09-01T23:21:31.000Z","1132","ca4ndneu","5","5","512","ResGnn","2","1","0.8382536483376394","nearest_k","0.7502927506767241","91","0.8599361493653459"
"earnest-sweep-199","finished","-","feik","","2023-09-01T23:16:37.000Z","634","ca4ndneu","5","5","512","ResGnn","1","1","0.8208639629273546","nearest_k","0.797089434630498","94","0.8423051154660613"
"blooming-sweep-198","finished","-","feik","","2023-09-01T23:15:09.000Z","812","ca4ndneu","5","5","256","ResGnn","3","1","0.8271272240891286","nearest_k","0.7737477354277681","72","0.8420105974664801"
"firm-sweep-197","finished","-","feik","","2023-09-01T23:14:48.000Z","814","ca4ndneu","5","5","256","ResGnn","2","1","0.8260121835079117","nearest_k","0.7591566158759713","114","0.8364342782808387"
"peach-sweep-196","finished","-","feik","","2023-09-01T23:14:45.000Z","428","ca4ndneu","5","5","256","ResGnn","1","1","0.8164938675556258","nearest_k","0.8132986740541182","60","0.8589937754299329"
"chocolate-sweep-195","finished","-","feik","","2023-09-01T23:11:14.000Z","708","ca4ndneu","5","5","128","ResGnn","3","1","0.8228966813784814","nearest_k","0.7918781389243481","75","0.8266801384126716"
"bumbling-sweep-194","finished","-","feik","","2023-09-01T23:08:33.000Z","478","ca4ndneu","5","5","128","ResGnn","2","1","0.8286124825948783","nearest_k","0.7992014094300494","66","0.8297060191866908"
"dutiful-sweep-193","finished","-","feik","","2023-09-01T23:07:59.000Z","804","ca4ndneu","5","5","128","ResGnn","1","1","0.8137056655092202","nearest_k","0.8133196718068798","116","0.8790014960549094"
"pleasant-sweep-192","finished","-","feik","","2023-09-01T23:02:18.000Z","746","ca4ndneu","5","5","64","ResGnn","3","1","0.8192522040468903","nearest_k","0.8088061318327214","102","0.8233128148105304"
"comfy-sweep-191","finished","-","feik","","2023-09-01T23:00:11.000Z","656","ca4ndneu","5","5","64","ResGnn","2","1","0.8268119870202815","nearest_k","0.7932068987731371","114","0.8323481533367172"
"daily-sweep-190","finished","-","feik","","2023-09-01T22:58:01.000Z","626","ca4ndneu","5","5","64","ResGnn","1","1","0.826064788258594","nearest_k","0.8042802065218543","142","0.8381167862255111"
"whole-sweep-189","finished","-","feik","","2023-09-01T22:56:14.000Z","1105","ca4ndneu","5","1","512","ResGnn","3","2","0.8193201330810668","nearest_k","0.7698466247668575","54","0.8331171738771582"
"eternal-sweep-188","finished","-","feik","","2023-09-01T22:55:01.000Z","1202","ca4ndneu","5","1","512","ResGnn","2","2","0.8134322740343719","nearest_k","0.7485005841435979","87","0.8409202161984952"
"warm-sweep-187","finished","-","feik","","2023-09-01T22:54:04.000Z","485","ca4ndneu","5","1","512","ResGnn","1","2","0.8242044631200346","nearest_k","0.7881209506933283","81","0.8316448999487835"
"vibrant-sweep-186","finished","-","feik","","2023-09-01T22:51:42.000Z","972","ca4ndneu","5","1","256","ResGnn","3","2","0.8328909225614646","nearest_k","0.7614017660018957","72","0.849305125800046"
"wobbly-sweep-185","finished","-","feik","","2023-09-01T22:49:02.000Z","660","ca4ndneu","5","1","256","ResGnn","2","2","0.8271565235650586","nearest_k","0.7579682565099506","87","0.8633983658236477"
"copper-sweep-184","finished","-","feik","","2023-09-01T22:47:18.000Z","401","ca4ndneu","5","1","256","ResGnn","1","2","0.8217000616397783","nearest_k","0.810802483759534","57","0.8386179173887954"
"whole-sweep-183","finished","-","feik","","2023-09-01T22:47:02.000Z","650","ca4ndneu","5","1","128","ResGnn","3","2","0.8226027309187788","nearest_k","0.7885787319735266","69","0.8344445144706093"
"glorious-sweep-182","finished","-","feik","","2023-09-01T22:43:57.000Z","656","ca4ndneu","5","1","128","ResGnn","2","2","0.8182640642987881","nearest_k","0.7647884867893137","106","0.8270739125168842"
"elated-sweep-181","finished","-","feik","","2023-09-01T22:43:02.000Z","351","ca4ndneu","5","1","128","ResGnn","1","2","0.8164096572182395","nearest_k","0.812549140059113","54","0.8251950370935583"
"earthy-sweep-180","finished","-","feik","","2023-09-01T22:42:00.000Z","847","ca4ndneu","5","1","64","ResGnn","3","2","0.8124673035305008","nearest_k","0.7728697595438121","119","0.822068360907287"
"vital-sweep-179","finished","-","feik","","2023-09-01T22:41:04.000Z","629","ca4ndneu","5","1","64","ResGnn","2","2","0.8155262329361656","nearest_k","0.7888481349867228","106","0.8277381786715843"
"noble-sweep-178","finished","-","feik","","2023-09-01T22:37:42.000Z","567","ca4ndneu","5","1","64","ResGnn","1","2","0.8378210816929934","nearest_k","0.8148643088817847","86","0.8428016816674485"
"cool-sweep-177","finished","-","feik","","2023-09-01T22:34:16.000Z","761","ca4ndneu","5","1","512","ResGnn","3","1","0.8269563546764992","nearest_k","0.7497443715605754","84","0.9108480780963368"
"effortless-sweep-176","finished","-","feik","","2023-09-01T22:32:08.000Z","646","ca4ndneu","5","1","512","ResGnn","2","1","0.8288456959215549","nearest_k","0.7728946598157436","80","0.8366840101042284"
"playful-sweep-175","finished","-","feik","","2023-09-01T22:28:06.000Z","361","ca4ndneu","5","1","512","ResGnn","1","1","0.838678293737027","nearest_k","0.8054728352314174","56","0.8399422834042033"
"eager-sweep-174","finished","-","feik","","2023-09-01T22:25:57.000Z","697","ca4ndneu","5","1","256","ResGnn","3","1","0.8291116008174279","nearest_k","0.7668799356826673","84","0.8419095683474785"
"hardy-sweep-173","finished","-","feik","","2023-09-01T22:25:42.000Z","1090","ca4ndneu","5","1","256","ResGnn","2","1","0.8201242994414016","nearest_k","0.775116595360654","91","0.8325865007671914"
"clean-sweep-172","finished","-","feik","","2023-09-01T22:22:02.000Z","602","ca4ndneu","5","1","256","ResGnn","1","1","0.8165274712879196","nearest_k","0.7944343540152479","140","0.8229084066251521"
"leafy-sweep-171","finished","-","feik","","2023-09-01T22:17:39.000Z","618","ca4ndneu","5","1","128","ResGnn","3","1","0.8212844015581334","nearest_k","0.7831963100453437","81","0.836710675007741"
"cool-sweep-170","finished","-","feik","","2023-09-01T22:16:42.000Z","547","ca4ndneu","5","1","128","ResGnn","2","1","0.8164939026116382","nearest_k","0.798816176136272","93","0.8259274032276138"
"zesty-sweep-169","finished","-","feik","","2023-09-01T22:09:56.000Z","399","ca4ndneu","5","1","128","ResGnn","1","1","0.8265974036789694","nearest_k","0.821882698616271","83","0.8552352980191529"
"electric-sweep-168","finished","-","feik","","2023-09-01T22:07:43.000Z","854","ca4ndneu","5","1","64","ResGnn","3","1","0.8288852087593832","nearest_k","0.7879992879774145","128","0.8400285214774693"
"electric-sweep-167","finished","-","feik","","2023-09-01T22:03:31.000Z","2300","ca4ndneu","5","1","64","ResGnn","2","1","0.8101526953014931","nearest_k","0.8038747386282027","138","0.8138410984291861"
"fancy-sweep-166","finished","-","feik","","2023-09-01T22:03:30.000Z","843","ca4ndneu","5","1","64","ResGnn","1","1","0.8324865723787089","nearest_k","0.833663014439045","168","0.8387803906037402"
"summer-sweep-138","finished","-","feik","","2023-09-01T21:43:40.000Z","3436","ca4ndneu","2","100","256","ResGnn","3","2","0.827832339309421","max_dist","0.74975562804997","72","0.8430105832725645"
"charmed-sweep-137","finished","-","feik","","2023-09-01T21:43:12.000Z","2543","ca4ndneu","2","100","256","ResGnn","2","2","0.8264681947089938","max_dist","0.7797596666799086","57","0.8366358039407391"
"likely-sweep-136","finished","-","feik","","2023-09-01T21:35:29.000Z","2060","ca4ndneu","2","100","256","ResGnn","1","2","0.8321170836569293","max_dist","0.7966962778110012","93","0.8847807211838221"
"dry-sweep-135","finished","-","feik","","2023-09-01T21:30:45.000Z","2214","ca4ndneu","2","100","128","ResGnn","3","2","0.8327162343051594","max_dist","0.7761562087775657","60","0.8549599666840474"
